U1,U2,Position
-4.7186785,13.214912,Young High Performers
10.559775,1.7631822,Wingers
9.406387,2.131692,Wingers
-5.334004,14.510967,Young High Performers
7.011437,10.212649,Central Defenders
6.8722568,10.667319,Central Defenders
9.561319,3.1676202,Wingers
5.9885154,8.648652,Central Midfielders
6.4184594,9.167886,Central Midfielders
11.423867,4.2441573,Defensive Midfielders / Wing Backs
10.679665,4.9287496,Defensive Midfielders / Wing Backs
10.550962,7.309043,Defensive Midfielders / Wing Backs
11.2971325,8.03578,Defensive Midfielders / Wing Backs
10.928613,7.5599284,Central Defenders
10.25769,6.6004906,Defensive Midfielders / Wing Backs
7.7033153,8.53608,Central Midfielders
7.1895895,8.440979,Central Midfielders
10.776639,3.2463307,Defensive Midfielders / Wing Backs
14.381604,-8.590971,Strikers - Goalscorers
10.492978,4.3572116,Attacking Midfielders
6.747625,10.775377,Central Defenders
11.23289,2.1070771,Wingers
-5.032375,14.9499445,Young High Performers
-4.7687464,13.146697,Young High Performers
11.326624,5.2138844,Defensive Midfielders / Wing Backs
11.779791,4.157113,Attacking Midfielders
-4.5123096,15.501907,Young High Performers
-6.118962,2.2242446,Goalkeepers
5.3729753,8.367698,Defensive Midfielders / Wing Backs
-5.44364,0.53046143,Goalkeepers
-4.8358645,12.846578,Young High Performers
11.202933,7.8598714,Defensive Midfielders / Wing Backs
6.6546745,9.84305,Central Midfielders
11.194996,1.1616617,Strikers
10.174986,1.3396459,Wingers
-6.1782417,2.4113975,Goalkeepers
-5.5404415,-0.34899122,Goalkeepers
-5.5911317,0.23202124,Goalkeepers
9.748418,6.35535,Defensive Midfielders / Wing Backs
9.7638,6.4058185,Defensive Midfielders / Wing Backs
9.72728,6.293545,Defensive Midfielders / Wing Backs
9.954024,3.513548,Attacking Midfielders
9.988977,3.6819918,Attacking Midfielders
6.5670133,6.871936,Central Midfielders
7.4417777,7.7724023,Central Midfielders
11.519354,3.8033824,Attacking Midfielders
10.689803,8.32279,Central Defenders
10.203298,7.9434924,Central Defenders
10.432788,6.0470767,Defensive Midfielders / Wing Backs
10.250659,3.014577,Attacking Midfielders
10.291234,6.912844,Defensive Midfielders / Wing Backs
10.608688,6.969186,Defensive Midfielders / Wing Backs
10.730986,6.821519,Defensive Midfielders / Wing Backs
6.8302536,6.6173015,Central Midfielders
9.482698,2.3020897,Wingers
10.018771,1.7090808,Wingers
-6.075737,0.17421998,Goalkeepers
11.232588,8.2987795,Defensive Midfielders / Wing Backs
11.077381,9.39464,Central Defenders
7.089491,10.948476,Central Defenders
11.212063,8.496644,Central Defenders
6.9443254,9.681157,Central Defenders
10.521215,5.8239236,Defensive Midfielders / Wing Backs
7.208145,8.778793,Central Midfielders
14.33493,-8.550151,Strikers - Goalscorers
10.137825,1.7512317,Strikers
7.0288806,10.988111,Central Defenders
7.1975374,10.526656,Central Defenders
11.406274,4.2419615,Defensive Midfielders / Wing Backs
11.2704525,2.3413024,Attacking Midfielders
5.607281,9.327124,Central Midfielders
5.731965,9.351439,Central Midfielders
6.3761435,10.25868,Central Defenders
11.897192,6.86014,Defensive Midfielders / Wing Backs
11.792011,7.6127543,Defensive Midfielders / Wing Backs
5.719227,8.7202015,Central Midfielders
5.738826,9.669283,Central Midfielders
-4.4344935,13.257639,Young High Performers
-4.5703106,13.668558,Young High Performers
7.3388395,9.07333,Central Midfielders
10.555427,7.719906,Defensive Midfielders / Wing Backs
10.447511,7.2157426,Defensive Midfielders / Wing Backs
7.6299224,8.27964,Central Midfielders
14.361858,-8.572683,Strikers - Goalscorers
7.2984586,10.06114,Central Defenders
11.292639,9.138866,Central Defenders
-5.3124948,13.880006,Young High Performers
5.496196,8.880248,Central Midfielders
-6.0750294,2.191185,Goalkeepers
-5.95564,0.12083468,Goalkeepers
11.715545,6.609601,Defensive Midfielders / Wing Backs
6.320707,10.2921,Central Defenders
-5.1210537,-0.024725536,Goalkeepers
-4.478703,13.249837,Young High Performers
11.823029,9.200831,Central Defenders
6.940356,10.213367,Central Defenders
14.349366,-8.557728,Strikers - Goalscorers
11.248146,4.7100224,Defensive Midfielders / Wing Backs
11.408612,8.063994,Defensive Midfielders / Wing Backs
7.052907,9.072371,Central Midfielders
9.726108,4.0411034,Attacking Midfielders
9.644638,4.3152895,Attacking Midfielders
10.351132,1.5843285,Wingers
6.91943,7.2328625,Central Midfielders
11.304612,4.8680754,Attacking Midfielders
10.593537,6.7730527,Defensive Midfielders / Wing Backs
-5.9419317,1.7668322,Goalkeepers
-5.3330235,0.64734954,Goalkeepers
10.036033,6.4216976,Defensive Midfielders / Wing Backs
10.056831,6.6575627,Defensive Midfielders / Wing Backs
10.355828,6.5950212,Defensive Midfielders / Wing Backs
10.026137,5.249973,Attacking Midfielders
-5.480897,0.5885394,Goalkeepers
7.237896,10.583193,Central Defenders
9.495988,1.5473211,Wingers
10.039393,4.610346,Attacking Midfielders
6.525038,7.666379,Central Midfielders
11.15406,8.56525,Central Defenders
6.4725986,10.7888,Central Defenders
10.438197,2.0298483,Strikers
9.69876,3.3362713,Attacking Midfielders
10.449631,4.8312826,Attacking Midfielders
10.278265,4.818794,Attacking Midfielders
10.381235,4.7634993,Attacking Midfielders
7.28462,7.549533,Central Midfielders
11.279488,6.0520267,Defensive Midfielders / Wing Backs
6.553228,9.367651,Central Defenders
10.718053,7.2345934,Defensive Midfielders / Wing Backs
10.615236,7.7982454,Defensive Midfielders / Wing Backs
-5.842826,-0.25530687,Goalkeepers
11.927289,4.235239,Attacking Midfielders
6.154667,7.840025,Central Midfielders
12.132609,4.532507,Attacking Midfielders
12.202397,8.124195,Central Defenders
6.5459886,8.604043,Central Midfielders
9.82807,5.288804,Attacking Midfielders
7.1589036,8.7463665,Central Midfielders
10.80405,4.064976,Defensive Midfielders / Wing Backs
10.000125,4.5457406,Attacking Midfielders
6.720555,9.8504095,Central Midfielders
6.305082,8.774855,Central Midfielders
9.628155,6.011222,Defensive Midfielders / Wing Backs
11.000746,6.0547304,Defensive Midfielders / Wing Backs
11.855375,8.928309,Central Defenders
7.231228,8.400047,Central Midfielders
-5.487601,-0.32919723,Goalkeepers
-5.5425477,0.05388192,Goalkeepers
11.729962,6.674774,Defensive Midfielders / Wing Backs
11.865143,6.776974,Defensive Midfielders / Wing Backs
-5.0624185,13.8919525,Young High Performers
10.270762,8.669822,Central Defenders
7.3498583,10.337254,Central Defenders
10.367448,4.5434284,Defensive Midfielders / Wing Backs
11.699209,5.444618,Defensive Midfielders / Wing Backs
11.457847,2.8786175,Attacking Midfielders
11.592487,3.397891,Attacking Midfielders
9.800083,5.919625,Defensive Midfielders / Wing Backs
11.725989,4.997581,Defensive Midfielders / Wing Backs
11.463937,7.120269,Defensive Midfielders / Wing Backs
6.5865555,11.013749,Central Defenders
5.627419,7.571681,Central Midfielders
11.88143,6.26189,Defensive Midfielders / Wing Backs
6.5937114,8.775034,Central Midfielders
9.909332,9.674886,Central Defenders
11.429608,5.7818584,Defensive Midfielders / Wing Backs
11.427874,6.016531,Defensive Midfielders / Wing Backs
11.172267,6.768063,Defensive Midfielders / Wing Backs
7.507276,10.455074,Central Defenders
7.552632,10.307112,Central Defenders
6.69618,10.524723,Central Defenders
10.92991,3.707439,Attacking Midfielders
11.267773,5.6649075,Defensive Midfielders / Wing Backs
6.9526696,10.268478,Central Defenders
6.79228,10.339403,Central Defenders
6.2711835,10.571961,Central Defenders
10.93152,5.2184167,Defensive Midfielders / Wing Backs
10.063486,5.054888,Attacking Midfielders
11.636747,4.8149977,Defensive Midfielders / Wing Backs
11.524989,3.0606058,Attacking Midfielders
11.74616,3.9176538,Attacking Midfielders
12.42426,3.1958234,Strikers
6.729487,8.172359,Central Midfielders
5.553961,9.561156,Central Midfielders
5.4666495,8.857073,Central Midfielders
11.920094,7.017021,Defensive Midfielders / Wing Backs
-4.706269,14.381954,Young High Performers
10.980447,8.694463,Central Defenders
-5.562239,0.03869882,Goalkeepers
11.902067,7.488257,Central Defenders
10.196104,7.887814,Central Defenders
10.342872,8.562728,Defensive Midfielders / Wing Backs
10.844691,8.550655,Central Defenders
11.164752,1.5615386,Wingers
12.051351,1.9905026,Strikers
6.425065,10.687944,Central Defenders
7.3689537,10.914284,Central Defenders
11.468434,9.511921,Central Defenders
6.555318,10.934653,Central Defenders
11.901432,5.622495,Defensive Midfielders / Wing Backs
6.3528914,9.274025,Central Midfielders
10.160493,1.4778117,Strikers
9.927541,1.5619274,Wingers
9.243509,2.4542015,Wingers
-6.2039475,0.6498348,Goalkeepers
-5.47811,-0.3374796,Goalkeepers
-5.549178,-0.31814536,Goalkeepers
7.557903,7.9055595,Central Midfielders
-5.232865,14.690058,Young High Performers
-4.730051,14.353315,Young High Performers
10.484209,3.3346746,Attacking Midfielders
11.058067,2.7217677,Wingers
10.584912,3.5260775,Attacking Midfielders
10.06994,4.675414,Defensive Midfielders / Wing Backs
10.4231615,5.0294642,Attacking Midfielders
11.073676,3.8777907,Defensive Midfielders / Wing Backs
-6.266892,0.42070112,Goalkeepers
11.70843,6.1133976,Defensive Midfielders / Wing Backs
6.0991135,9.113104,Central Midfielders
-5.915275,0.6254269,Goalkeepers
-6.2659054,0.6216274,Goalkeepers
9.865894,3.5974102,Attacking Midfielders
10.4573965,7.5646453,Central Defenders
6.0819783,8.726392,Central Midfielders
10.113217,4.1743593,Attacking Midfielders
9.806555,5.3065724,Attacking Midfielders
10.091774,3.9780982,Attacking Midfielders
10.055007,2.2677183,Wingers
11.200593,5.7386265,Defensive Midfielders / Wing Backs
5.811443,7.651984,Central Midfielders
5.8026214,7.820306,Central Midfielders
9.336337,2.4912643,Wingers
11.616583,4.7604933,Attacking Midfielders
10.304987,5.7383685,Defensive Midfielders / Wing Backs
6.8119373,10.056433,Central Midfielders
-5.2007575,14.0527115,Young High Performers
10.914864,8.732576,Central Defenders
7.191383,10.766377,Central Defenders
-4.378624,12.80416,Strikers - Goalscorers
11.15991,4.691836,Attacking Midfielders
7.4344687,7.8986773,Central Midfielders
11.399982,4.4759264,Attacking Midfielders
-5.356653,14.588312,Young High Performers
11.212734,8.7624655,Central Defenders
10.492896,2.042476,Wingers
9.480281,1.7726768,Wingers
11.822534,9.072099,Central Defenders
-4.8617525,14.199884,Young High Performers
6.5006175,11.1278515,Central Defenders
11.763857,6.7259097,Defensive Midfielders / Wing Backs
5.676438,9.077822,Central Midfielders
5.5558376,9.264437,Central Midfielders
-5.9987407,2.1745317,Goalkeepers
6.99606,10.966626,Central Defenders
6.9668484,10.93827,Central Defenders
7.859085,7.9956903,Defensive Midfielders / Wing Backs
7.4922547,8.105578,Central Midfielders
10.53376,6.637918,Defensive Midfielders / Wing Backs
11.454465,8.323751,Central Defenders
7.236684,10.159201,Central Defenders
10.684425,6.821442,Attacking Midfielders
10.554823,6.661138,Attacking Midfielders
6.92014,8.515699,Central Midfielders
-4.632189,13.611118,Young High Performers
12.714257,3.475876,Defensive Midfielders / Wing Backs
-5.0482736,14.912407,Young High Performers
6.6029015,10.412641,Central Defenders
10.23778,5.915545,Defensive Midfielders / Wing Backs
10.610415,6.409158,Defensive Midfielders / Wing Backs
-5.303876,13.749562,Young High Performers
7.408182,7.8136034,Central Midfielders
-5.041928,12.971769,Young High Performers
9.44577,3.2686825,Wingers
5.609055,7.2602506,Attacking Midfielders
12.396955,4.1837387,Attacking Midfielders
6.6057606,10.953085,Central Defenders
10.996137,8.307753,Central Defenders
10.704503,1.1729276,Wingers
7.125051,10.500089,Central Defenders
11.366622,9.451197,Central Defenders
11.547786,9.265357,Central Defenders
11.026189,2.418995,Attacking Midfielders
10.717274,1.3289483,Strikers
9.442481,2.203021,Wingers
11.159314,1.3270178,Wingers
10.495427,5.4580855,Defensive Midfielders / Wing Backs
11.244008,5.304092,Defensive Midfielders / Wing Backs
10.687541,8.081384,Central Defenders
10.760758,7.923857,Defensive Midfielders / Wing Backs
10.56808,6.089367,Defensive Midfielders / Wing Backs
10.670547,5.973044,Defensive Midfielders / Wing Backs
10.356847,6.7032967,Defensive Midfielders / Wing Backs
10.904717,5.313593,Attacking Midfielders
9.654205,5.2059135,Defensive Midfielders / Wing Backs
11.092797,1.5558935,Strikers
13.994497,-8.246404,Strikers - Goalscorers
13.991691,-8.243557,Strikers - Goalscorers
10.997132,5.707733,Defensive Midfielders / Wing Backs
11.048549,8.716488,Central Defenders
10.5062685,7.5349374,Defensive Midfielders / Wing Backs
11.956093,7.382987,Defensive Midfielders / Wing Backs
6.266163,8.75924,Central Midfielders
11.707525,1.969805,Strikers
7.6974254,10.448676,Central Defenders
10.683259,8.655328,Central Defenders
11.23953,8.390541,Central Defenders
7.1376143,10.282399,Central Defenders
6.022572,9.081488,Central Midfielders
5.8070884,9.278576,Central Midfielders
5.691893,8.657461,Central Midfielders
11.735439,5.6808844,Defensive Midfielders / Wing Backs
10.410549,4.000936,Attacking Midfielders
10.43957,4.424914,Attacking Midfielders
9.192489,2.264587,Wingers
9.54282,1.4701813,Wingers
9.508084,1.3975245,Wingers
11.234804,9.452273,Central Defenders
11.086933,9.39937,Central Defenders
11.472033,3.6961455,Attacking Midfielders
11.615069,3.7662764,Attacking Midfielders
6.60066,10.818137,Central Defenders
-5.7160783,0.3061288,Goalkeepers
9.264058,2.6900856,Wingers
11.272856,1.6564558,Strikers
9.9869,2.5163925,Attacking Midfielders
11.755961,5.745157,Defensive Midfielders / Wing Backs
11.52209,4.9501705,Attacking Midfielders
6.3247275,10.530276,Central Defenders
6.6809106,8.718756,Central Midfielders
10.249517,5.3036203,Attacking Midfielders
10.603682,3.2414348,Attacking Midfielders
10.686829,3.169069,Attacking Midfielders
6.5387626,8.045769,Central Midfielders
-5.223767,-0.1470988,Goalkeepers
-5.956862,2.2112224,Goalkeepers
9.93062,1.5170252,Wingers
10.211363,1.3964895,Strikers
5.8535233,9.723392,Central Midfielders
10.586593,4.6524124,Attacking Midfielders
7.153396,7.1952043,Central Midfielders
7.2143364,7.200746,Central Midfielders
10.056016,6.148332,Defensive Midfielders / Wing Backs
10.164589,5.973504,Defensive Midfielders / Wing Backs
11.439129,8.769066,Central Defenders
11.023365,8.817956,Central Defenders
-5.97861,2.2023432,Goalkeepers
9.922769,5.095033,Attacking Midfielders
10.903658,2.3832653,Wingers
11.179925,9.456079,Central Defenders
12.307409,6.371352,Defensive Midfielders / Wing Backs
6.8534346,10.883235,Central Defenders
-5.437401,0.5558388,Goalkeepers
12.082176,7.151825,Defensive Midfielders / Wing Backs
10.869764,6.6068983,Defensive Midfielders / Wing Backs
5.7123733,7.715641,Central Midfielders
5.762993,7.862982,Central Midfielders
11.701212,9.165816,Central Defenders
11.261109,5.222511,Attacking Midfielders
11.78514,6.1059,Defensive Midfielders / Wing Backs
7.580307,10.161263,Central Defenders
-6.251654,-0.020182367,Goalkeepers
-5.8429313,-0.28967085,Goalkeepers
6.960157,10.5290785,Central Defenders
6.798997,11.049164,Central Defenders
7.242532,7.1196833,Central Midfielders
10.935941,9.14604,Central Defenders
10.771645,9.067689,Central Defenders
5.9257927,8.975679,Central Midfielders
6.1586556,9.167499,Central Midfielders
9.627071,5.997377,Defensive Midfielders / Wing Backs
9.888936,4.484647,Attacking Midfielders
9.759202,6.020252,Defensive Midfielders / Wing Backs
12.120333,1.894132,Strikers
12.090316,1.9842598,Strikers
10.875874,1.2819898,Wingers
7.4883704,8.41049,Central Midfielders
10.107377,6.4438276,Defensive Midfielders / Wing Backs
12.762441,3.5361795,Defensive Midfielders / Wing Backs
10.406691,8.601241,Defensive Midfielders / Wing Backs
6.922327,10.579725,Central Defenders
10.75402,8.607254,Central Defenders
7.4943395,7.772272,Central Midfielders
10.547491,4.0197062,Attacking Midfielders
7.4371147,7.6326537,Central Midfielders
11.515377,6.392938,Defensive Midfielders / Wing Backs
10.306008,3.412586,Attacking Midfielders
10.210608,3.9654353,Attacking Midfielders
10.143523,6.50825,Defensive Midfielders / Wing Backs
10.105735,6.4243097,Defensive Midfielders / Wing Backs
-4.509983,13.800307,Young High Performers
9.227019,1.3427184,Wingers
9.192739,1.36649,Wingers
10.399428,8.590093,Central Defenders
10.253324,8.798701,Central Defenders
7.9185214,9.7897415,Central Defenders
11.281938,3.4839535,Attacking Midfielders
14.40379,-8.618673,Strikers - Goalscorers
-4.5945187,13.7672205,Young High Performers
11.328975,8.711428,Central Defenders
9.583798,4.2485075,Attacking Midfielders
10.920387,4.2097363,Defensive Midfielders / Wing Backs
10.320569,5.0175614,Attacking Midfielders
10.679958,1.1570897,Wingers
11.3785095,2.592776,Attacking Midfielders
11.308186,3.9448557,Attacking Midfielders
10.649838,7.924889,Central Defenders
6.8709965,8.310324,Central Midfielders
-5.342432,13.834591,Young High Performers
10.903961,5.2705603,Attacking Midfielders
11.110644,5.3763003,Defensive Midfielders / Wing Backs
10.3641815,4.764015,Attacking Midfielders
6.5335712,9.341635,Central Defenders
5.854194,8.390497,Central Midfielders
11.309235,4.3974314,Attacking Midfielders
6.1815023,7.7310033,Central Midfielders
6.3191705,7.0302806,Central Midfielders
10.958347,8.820522,Central Defenders
7.216625,9.1179085,Central Midfielders
11.147596,8.068707,Defensive Midfielders / Wing Backs
11.394118,9.462235,Central Defenders
11.0457535,1.3026162,Strikers
10.265628,1.5265877,Strikers
11.787674,6.0599294,Defensive Midfielders / Wing Backs
7.275365,7.6990724,Attacking Midfielders
11.411685,4.843228,Attacking Midfielders
